Plant Code,Plant Name,State,Latitude,Longitude,Energy Source,Nameplate Capacity (MW)
65029,Bissell Solar and Battery Generator,MI,43.007,-85.724,SUN,0.8
65030,Oxbow Solar 1,LA,30.667878,-91.391706,SUN,300.0
65031,Bellflower Solar 1,IN,39.786742,-85.416371,SUN,152.5
65032,Sun Mountain Solar 1,CO,38.180331,-104.518529,SUN,200.0
65034,Bernard Creek Solar,TX,29.45527,-96.088253,SUN,230.0
65036,Cotton Creek Solar Energy Center,FL,30.841873,-87.343975,SUN,74.5
65037,Sawgrass Solar Energy Center,FL,26.381386,-81.053721,SUN,74.5
65038,Ghost Orchid Solar Energy Center,FL,26.417212,-81.03531,SUN,74.5
65039,Sundew,FL,27.264113,-80.546851,SUN,74.5
65040,Immokalee,FL,26.474576,-81.433471,SUN,74.5
65041,Elder Branch,FL,27.5966,-82.25272,SUN,74.5
65042,Grove,FL,27.580883,-80.652711,SUN,74.5
65046,FedEx Middletown,CT,41.597231,-72.719342,SUN,1.5
65047,Enfield Solar One,CT,41.994902,-72.525268,SUN,4.0
65048,Hubbard Wind,TX,31.77471,-96.828196,WND,300.0
65053,Blythe Mesa Solar II,CA,33.640813,-114.680261,SUN,223.6
65054,71 Charlotte Furnace Rd Hybrid(CSG),MA,41.797106,-70.741597,SUN,1.0
65055,77 Farm to Market Rd Hybrid(CSG),MA,41.79455,-70.723394,SUN,5.0
65056,160 Tihonet Rd Hybrid(CSG),MA,41.793414,-70.712667,SUN,5.0
65057,299 Farm to Market Rd Hybrid(CSG),MA,41.795092,-70.727036,SUN,3.0
65058,Waiawa Solar Power Hybrid,HI,21.420069,-157.970694,SUN,36.0
65059,"Niyol Wind, LLC",CO,40.613364,-102.9526,WND,205.6
65066,Hoot Lake Solar,MN,46.290641,-96.043252,SUN,49.9
65067,ASA DeKalb NY Solar III LLC,NY,44.424108,-75.379194,SUN,3.3
65068,Walkerton,IN,41.455468,-86.487356,SUN,1.1
65069,Linton,IN,39.04355,-87.136191,SUN,5.4
65070,Austin TX GigaFactory,TX,30.22021,-97.61968,SUN,1.9
65071,Buffalo NY GigaFactory,NY,42.859297,-78.8418,SUN,2.0
65072,Fremont CA AutoFactory,CA,37.49254,-121.94458,SUN,0.3
65073,Berrenda Mesa Water District,CA,35.613342,-119.866763,SUN,6.4
65075,Everson Garden,MN,44.08963,-93.5531,SUN,1.0
65076,Cottontail Solar 1,PA,39.901749,-76.823316,SUN,20.0
65077,Cottontail Solar 2,PA,39.93727,-76.770965,SUN,20.0
65079,Cottontail Solar 4,PA,40.988822,-76.792917,SUN,20.0
65080,Cottontail Solar 5,PA,40.5608,-77.3785,SUN,20.0
65081,Cottontail Solar 6,PA,40.792458,-76.90506,SUN,20.0
65082,Cottontail Solar 8,PA,39.925412,-76.783835,SUN,20.0
65083,Halifax Solar,MA,41.99527,-70.84382,SUN,2.5
65084,Pitkin County Solar,CO,39.247705,-106.876811,SUN,5.0
65085,580 River Solar,MA,42.680766,-72.076103,SUN,3.1
65086,Bremen,IN,41.46303,-86.163527,SUN,6.8
65087,Shamrock Solar LLC,WI,44.17659,-90.84654,SUN,3.0
65088,Stromland Solar,WI,44.19955,-91.80897,SUN,3.0
65089,Foothill Sanitary Landfill - Solar Array,CA,38.042352,-120.933761,SUN,3.6
65090,Cortlandville III Solar CSG,NY,42.60575,-76.132472,SUN,5.0
65091,IGS KSBD,CA,34.10535,-117.23477,SUN,4.3
65092,115 G Fisher,MA,41.877476,-70.83984,SUN,1.0
65093,154 D Fisher,MA,41.87476,-70.83984,SUN,1.0
65094,Jackson Legler Solar 1 LLC,NJ,40.06451,-74.35037,SUN,2.9
65095,Mt Arlington Solar 1 LLC,NJ,40.93207,-74.62377,SUN,1.6
65103,Jicarilla Solar 2,NM,36.141053,-107.171233,SUN,50.0
65104,CA - DGS RFP - RJ Donovan State Prison,CA,35.582,-116.924,SUN,2.0
65105,CA-DGS-California Correctional Inst,CA,35.1135,-118.569,SUN,4.0
65106,"Phobos Solar, LLC",NC,35.882921,-78.154961,SUN,78.8
65107,"Cabin Creek Solar, LLC",NC,35.33604,-79.741698,SUN,70.2
65109,North Haven Solar One,CT,41.376813,-72.836463,SUN,1.6
65110,Ridgeback,NC,35.86546,-79.57982,SUN,2.0
65111,Thunderhead,NC,35.75101,-79.78992,SUN,2.6
65112,River Road,ME,44.74111,-69.762861,SUN,5.0
65114,196 Tremont St(CSG),MA,41.842933,-70.730697,SUN,1.5
65121,NY8 - Grissom Solar,NY,42.973,-74.321,SUN,20.0
65122,NY8 - Branscomb Solar,NY,42.962972,-73.586739,SUN,20.0
65123,NY8 - Janis Solar,NY,42.453939,-75.931033,SUN,20.0
65124,NY8 - Regan Solar,NY,42.95474,-74.313115,SUN,20.0
65125,NY8 - Puckett Solar,NY,42.252664,-75.834078,SUN,20.0
65127,AES Belleville Solar LLC,IL,38.4872,-90.0135,SUN,9.9
65129,Jayhawk Wind Energy Center,KS,37.704461,-95.029817,WND,197.4
65130,City of Bowie,MD,38.904641,-76.688773,SUN,2.0
65131,Fremont - Kato Rd,CA,37.479188,-121.932263,SUN,0.5
65132,University of the Pacific,CA,37.980054,-121.312418,SUN,4.5
65133,Benning Road,DC,38.89829,-76.95561,SUN,0.8
65135,"ER Bone Hill Solar, LLC",VT,44.1257,-72.65681,SUN,1.2
65142,Bristol Landfill Solar,RI,41.727627,-71.288487,SUN,5.0
65143,Big Turtle Wind Farm 2,MI,43.919558,-82.794428,WND,29.4
65151,"Energix Aditya, LLC",VA,38.017664,-77.952873,SUN,11.5
65152,Clinton Solar,CT,41.5825,-71.9018,SUN,1.0
65153,UMass PV Lot 49,MA,42.393012,-72.52023,SUN,0.8
65154,UMass PV Lot 22,MA,42.393012,-72.52023,SUN,2.1
65155,ASA DeKalb NY Solar II LLC,NY,44.488156,-75.244375,SUN,3.0
65156,ASA DeKalb NY Solar I LLC,NY,44.492092,-75.2448,SUN,5.0
65157,ASA Gouverneur NY Solar I LLC,NY,44.390853,-75.443244,SUN,1.5
65158,ASA Gouverneur NY Solar II LLC,NY,44.360089,-75.427467,SUN,4.0
65159,ASA Volney NY Solar I LLC,NY,43.328217,-76.358997,SUN,5.0
65160,Lily Garden,MN,44.07963,-93.5499,SUN,1.0
65161,ASA Clayton NY Solar I LLC,NY,44.161761,-76.108986,SUN,1.3
65162,Lacy Creek Wind Energy Center,TX,31.729906,-101.29894,WND,301.3
65163,Orioles Community Solar,NY,42.426,-73.817,SUN,5.6
65164,Grinnell College,IA,41.76,-92.72,SUN,3.9
65165,Ontario Sun,NY,43.644,-76.156,SUN,2.4
65166,"ER Center Road Solar, LLC",VT,44.50819,-72.34633,SUN,2.1
65167,Hudson County Solar,NJ,40.72762,-74.10803,SUN,1.2
65168,Five H Farms Solar Array,CA,37.120446,-120.292797,SUN,1.0
65169,Van der Kooi Dairy Solar Array,CA,36.29169,-120.022439,SUN,1.0
65170,Hildreth Solar Power Plant,FL,29.964842,-82.823199,SUN,74.9
65171,Bay Ranch Solar Power Plant,FL,30.164754,-85.49179,SUN,74.9
65172,High Springs Solar Power Plant,FL,29.810018,-82.639837,SUN,74.9
65173,Hardeetown Solar Power Plant,FL,29.48562,-82.843455,SUN,74.9
65174,Cranberry Highway Solar LLC,MA,41.787462,-70.745223,SUN,2.2
65175,"ENGIE 2019 ProjectCo-MA1, LLC",MA,42.041614,-72.653224,SUN,4.5
65176,"WW-DC Solar 1, LLC",DC,38.82568,-77.00205,SUN,1.2
65177,Donaghy-Stockton,CA,37.909523,-121.194893,SUN,1.1
65178,Mtn. Solar 4 (CSG),CO,39.727586,-105.113057,SUN,1.5
65182,CSP Los Angeles,CA,34.694314,-118.227759,SUN,2.3
65183,Norton LLC,MA,41.98309,-71.21461,SUN,3.3
65184,Holliston LLC,MA,42.21179,-71.41335,SUN,1.5
65185,Broadway 3 - Tucson Phase I,AZ,32.24817,-111.26111,SUN,1.0
65186,Broadway 3 - UC Merced 1,CA,37.36448,-120.43108,SUN,1.0
65187,Broadway 3 - UCSB Lot 38,CA,34.41974,-119.85637,SUN,1.8
65188,Broadway 4 - Target Shafter,CA,35.46331,-119.18912,SUN,1.6
65189,West Village Solar - Array 1Community So,CA,38.542791,-121.77752,SUN,1.2
65190,West Village Solar - Array 2 Community S,CA,38.542747,-121.77659,SUN,1.3
65214,Gaucho Solar,PA,40.511559,-80.313399,SUN,20.0
65215,Nestlewood Solar,OH,38.9255,-84.0174,SUN,80.0
65216,Woburn,MA,42.5113,-71.13911,SUN,1.3
65217,South Goshen Community Solar,NY,41.3927,-74.3478,SUN,5.0
65219,"Caden Energix Endless Caverns, LLC",VA,38.613601,-78.677069,SUN,31.4
65220,Pleasant Hill Solar,VA,36.692197,-76.578558,SUN,20.0
65221,Watlington Solar,VA,36.681547,-78.885955,SUN,20.0
65222,County Road 17 (CSG),NY,42.27842,-75.5415,SUN,3.3
65223,Phare Garden,MN,44.7682,-95.3423,SUN,0.9
65224,"Apple Grove Solar, LLC",VA,37.919497,-77.862016,SUN,18.6
65225,"Waverly Solar, LLC",VA,37.020784,-77.12265,SUN,118.0
65227,"Ameresco Danville Solar, LLC",IL,40.10351,-87.64977,SUN,2.0
65228,Red Prairie Solar,OR,45.087389,-123.417361,SUN,2.2
65229,OK Produce Fresno Carport,CA,36.723488,-119.774411,SUN,2.0
65230,Truman Solar,MO,38.956,-92.243,SUN,10.0
65231,"Hunter Solar, LLC (CO)",CO,39.626617,-104.465038,SUN,75.0
65232,Chambers 3 - Lewis County,NY,43.78013,-75.49986,SUN,2.0
65233,Chambers 3 - Erie County Alden,NY,42.93284,-78.55716,SUN,2.0
65235,Venture 2 - 1B,CO,39.752244,-104.66509,SUN,1.5
65236,Venture 3 - 1C,CO,39.750499,-104.66733,SUN,1.5
65237,Venture 4 - 1D,CO,39.752334,-104.66733,SUN,1.5
65238,Chambers 4 - Eastvale LGB3,CA,33.99848,-117.55289,SUN,2.4
65242,Charlemont A,MA,42.642,-72.896,SUN,2.5
65251,Chambers 4 - Redland LGB4,CA,34.08041,-117.20138,SUN,1.9
65252,Chambers 4 - Riverside LGB6 ,CA,33.88102,-117.30036,SUN,2.4
65253,Chambers 4 - Rialto LGB8,CA,34.12937,-117.40554,SUN,2.2
65254,Chambers 4 - Sacramento SMF1,CA,38.68251,-121.57434,SUN,2.7
65255,Chambers 4 - Eastvale DCA2,CA,33.99347,-117.55391,SUN,1.5
65256,Chambers 4 - San Bernardino SNA7,CA,34.07752,-117.27257,SUN,2.0
65257,Lineage MS,MS,32.254379,-90.15538,SUN,1.2
65258,Wapakoneta-Pratt,OH,40.544,-84.187,SUN,13.5
65271,Noble Solar,TX,33.261505,-97.238057,SUN,275.0
65276,USS Peach Solar LLC,MN,44.17107,-93.90887,SUN,1.0
65277,Wonderful Huller & Shelling,CA,35.57609,-119.78885,SUN,1.5
65278,Wonderful Lost Hills,CA,35.66934,-119.87658,SUN,17.1
65279,Fairhaven E,MA,42.642,-72.896,SUN,2.0
65280,601 Doremus CDG,NJ,40.731966,-74.120486,SUN,1.5
65281,Bomber CSG,MD,39.59902,-76.8526,SUN,6.0
65282,Red Barn Energy,WI,42.951448,-90.4407,WND,91.6
65287,Barrow Solar,CT,42.03263,-72.50491,SUN,2.0
65289,5601 Westside CDG,NJ,40.77957,-74.04182,SUN,1.5
65291,Golden Triangle II,MS,33.4155,-88.6223,SUN,150.0
65292,Rice Creek,FL,29.74118,-81.69886,SUN,74.9
65294,Indian River Hydro,MA,42.18656,-72.85025,WAT,0.7
65296,Hawthorn Solar I,MO,39.133772,-94.486297,SUN,10.0
65297,DOCCS Midstate,NY,43.164033,-75.304087,SUN,3.8
65298,DOCCS Eastern,NY,41.738928,-74.368626,SUN,5.0
65299,DOCCS Wende,NY,42.929982,-78.55481,SUN,5.0
65300,DOCCS Greenhaven,NY,41.578415,-73.72058,SUN,3.7
65302,Salt City Solar Project - Hybrid,OH,39.41473,-82.96285,SUN,49.9
65303,Sun Valley Solar Project,TX,31.86976,-97.01498,SUN,250.0
65304,ENGIE Solidago Solar Project - Hybrid,DE,39.395187,-75.7535,SUN,50.0
65305,Powells Creek Solar - Hybrid,VA,36.55467,-79.0286,SUN,70.0
65306,Limestone Wind Project,TX,31.85346,-96.624458,WND,299.2
65307,Sunnybrook Solar Project - Hybrid,VA,36.798717,-78.83961,SUN,51.0
65308,Horizon Solar,TX,28.9377,-99.10765,SUN,200.0
65309,Millersport GM 1,NY,42.99208,-78.79084,SUN,5.0
65311,"Cedar Creek Wind, LLC",ID,43.327609,-112.057718,WND,160.0
65314,Caden Energix Wytheville LLC,VA,36.964279,-81.049858,SUN,20.0
65315,Gas City 2,IN,40.478689,-85.558116,SUN,1.8
65316,Sapphire Sky Wind Energy LLC,IL,40.2945,-88.584553,WND,259.8
65317,Springfield Solar,VA,38.093,-76.799,SUN,2.0
65319,Maplewood Solar,VA,36.89,-79.32,SUN,120.0
65321,Rochambeau Solar,VA,37.35,-76.76,SUN,19.9
65322,Fort Powhatan Solar,VA,37.26,-77.08,SUN,150.0
65323,Bedford Solar (Dominion),VA,36.7,-76.1647,SUN,70.0
65324,Hollins Ferry CSG,MD,39.225752,-76.68808,SUN,1.5
65328,Meridian Wind Park,MI,43.461967,-84.33982,WND,225.0
65329,Mount Laurel Solar,NJ,39.975579,-74.888716,SUN,2.5
65330,"8500 Balboa PV, LLC",CA,34.22379,-118.49974,SUN,2.4
65331,"20333 Normandie PV, LLC",CA,33.84614,-118.30019,SUN,2.6
65332,CPV Maple Hill Solar,PA,40.350219,-78.645972,SUN,100.0
65333,Shakes Solar,TX,28.44208,-99.75582,SUN,200.0
65334,Platteview Solar LLC,NE,41.190999,-96.379421,SUN,81.0
65335,Appaloosa Run Wind,TX,31.157269,-101.831603,WND,171.8
65337,"Maybrook Solar, LLC (CSG)",NY,41.463056,-74.247778,SUN,5.0
65339,MD - CS - Potomac Edison Co - GA25 TPE (,MD,39.608072,-79.32824,SUN,2.0
65340,MD - CS - BGE - PR24 TPE,MD,38.927431,-76.699164,SUN,2.0
65342,Gorham Solar 1 (CSG),ME,43.660252,-70.410498,SUN,5.0
65346,Macbeth Solar,MI,43.437,-86.353,SUN,20.0
65347,Lyons Road,MI,42.965793,-84.142858,SUN,20.0
65348,Mount Olive Solar Farm,NJ,40.881,-74.699,SUN,19.8
65349,"Mulligan Solar, LLC",IL,40.09393,-89.4204,SUN,70.0
65350,Ford County Wind Farm LLC,IL,40.556285,-88.349491,WND,121.3
65351,General Dynamics,AR,33.602,-92.541,SUN,2.0
65352,MacKinnon Solar,VT,43.5786,-72.9573,SUN,2.2
65353,McHenry Solar,CT,41.77,-72.0802,SUN,1.0
65357,OER Monarch CSG,MD,38.799594,-76.789482,SUN,2.0
65358,OER Patuxent CSG,MD,38.838642,-76.683089,SUN,2.0
65359,Shepherds Mill CSG,MD,39.562305,-77.161771,SUN,2.0
65362,MA CS Uxbridge Community Solar,MA,42.071033,-71.623239,SUN,4.0
65364,Danell Bros Inc,CA,36.267574,-119.631577,SUN,2.6
65365,CA - Ventura Co CCD - Moorpark College,CA,34.299721,-118.833462,SUN,2.6
65368,Linden Hawk Rise Solar CSG,NJ,40.60395,-74.24549,SUN,4.0
65370,BWC Maces Pond LLC,ME,44.17362,-69.12333,SUN,3.5
65376,SR Snipesville II,GA,31.708821,-82.715724,SUN,107.0
65378,OYA Robinson Road,NY,44.26323,-75.99105,SUN,5.0
65379,OYA State Route 122,NY,44.922,-74.265,SUN,4.5
65381,Allie L.L.C. (CSG),MN,44.78879,-95.201537,SUN,1.0
65382,Lincoln WWTF Hybrid,CA,38.859,-121.346,SUN,3.0
65383,Bodega Avenue Solar LLC,CA,38.26147,-122.7373,SUN,1.0
65384,Rancho Cordova Medical Offices,CA,38.576571,-121.291035,SUN,1.1
65385,Airport Road Solar (CSG),NY,41.42827,-74.39665,SUN,3.4
65386,Howard Lane Solar,RI,41.864,-71.618,SUN,3.0
65387,Holland Solar Farm,NJ,40.619,-75.155,SUN,6.7
65389,Midway Green Solar,SC,34.421,-81.393,SUN,12.8
65390,"Ledyard Windpower, LLC",IA,43.430082,-94.106954,WND,207.0
65391,Beloit Solar LLC,KS,39.450445,-98.104751,SUN,2.0
65393,Neal Energy Center Solar,IA,42.33304,-96.34822,SUN,4.0
65399,Mill Pond Hydro,NY,42.252975,-73.897951,WAT,0.5
65402,"Arche Energy Project, LLC",OH,41.672106,-84.306454,SUN,107.0
65403,Boswell Wind,WY,41.919,-105.869,WND,329.8
65405,"Flint Hills Resources Pine Bend, LLC",MN,44.45483,-93.02119,SUN,45.0
65406,LGE-KU Solar Share Facility Simpsonville,KY,38.216484,-85.391432,SUN,2.1
65408,Gilead Oceanside Solar Project,CA,33.213138,-117.304166,SUN,1.5
65409,Gilead Foster City Solar Project,CA,37.568597,-122.27797,SUN,0.9
65411,"Airport 009239 SCS Lexington, LLC",NE,40.785402,-99.768018,SUN,1.0
65412,"Northern Cardinal Solar SCS IL 1, LLC",IL,40.07,-88.243,SUN,10.0
65413,"SCS West Fairchild 011958 Danville, LLC",IL,40.140564,-87.650494,SUN,1.6
65414,"SCS Plainfield 011755 Naperville, LLC",IL,41.69963,-88.16644,SUN,1.0
65415,"SCS Galena 012589 Peoria, LLC",IL,40.765278,-89.56913,SUN,2.0
65416,"Monroe 009452 SCS Cozad, LLC",NE,40.872664,-99.978579,SUN,2.0
65417,"SCS COUNTY 012631 Champaign, LLC",IL,40.07119,-88.238654,SUN,2.0
65418,"SCS Randolph 012175 Somerset, LLC",NJ,40.54009,-74.558799,SUN,2.3
65420,Bluefield Preserve Solar,FL,27.24354,-80.67097,SUN,74.5
65421,Chautauqua Solar Energy Center,FL,30.87576,-86.20813,SUN,74.5
65422,FPL Chipola River Solar Energy Center,FL,30.45463,-85.27853,SUN,74.5
65423,Everglades Solar Energy Center,FL,25.54255,-80.55434,SUN,74.5
65424,First City Solar Energy Center,FL,30.91993,-87.34002,SUN,74.5
65427,FPL Flowers Creek Solar Energy Center,FL,30.569958,-85.040244,SUN,74.5
65428,Pink Trial Solar Energy Center,FL,27.29783,-80.54214,SUN,74.5
65429,FPL Shirer Branch Solar Energy Center,FL,30.3962,-85.279663,SUN,74.5
65430,Wild Azalea Solar Energy Center,FL,30.6758,-84.74033,SUN,74.5
65431,Anhinga Solar Energy Center,FL,29.88213,-81.67618,SUN,74.5
65432,Apalachee,FL,30.76055,-85.06952,SUN,74.5
65433,Blackwater River Solar Energy Center,FL,30.64691,-86.93821,SUN,74.5
65434,OYA Wayside Drive,NY,44.017,-75.922,SUN,5.0
65435,OYA Pulaski,NY,43.583,-76.18,SUN,3.5
65436,OYA Main Street,NY,42.875,-77.877,SUN,5.0
65438,FPL Cavendish Solar Energy Center,FL,27.627009,-80.804159,SUN,74.5
65439,USS Franklin Solar LLC,MN,44.536158,-94.90175,SUN,1.0
65440,USS Catfish Solar LLC,MN,44.535931,-94.904217,SUN,1.0
65441,USS Itasca Clean Energy Solar LLC,MN,47.21051,-93.51823,SUN,2.0
65442,USS Mesa Solar LLC,MN,44.47093,-95.05092,SUN,1.0
65443,USS Wells Creek Solar LLC,MN,44.234,-92.36531,SUN,1.0
65444,USS Verbena Solar LLC,MN,44.725917,-94.494232,SUN,1.0
65447,CA-Ventura Co CCD-Oxnard College Canopy,CA,34.165905,-119.156765,SUN,1.5
65448,SolarClub 10 LLC,MN,45.273,-93.83,SUN,1.0
65449,SolarClub 15 LLC,MN,45.43,-94.026,SUN,1.0
65450,NY - PANYNJ - LaGuardia - Rooftop,NY,40.772982,-73.874722,SUN,1.0
65451,SolarClub 20 LLC,MN,44.368,-92.028,SUN,1.0
65452,SolarClub 23 LLC,MN,43.866,-91.323,SUN,1.0
65453,SolarClub 28 LLC,MN,44.543,-94.226,SUN,1.0
65455,SolarClub 35 LLC,MN,44.101,-94.077,SUN,1.0
65459,OYA Church Road,NY,43.19133,-76.38954,SUN,5.0
65460,Hartland Solar,ME,44.85045,-69.45384,SUN,4.0
65461,Unity Solar,ME,44.598,-69.357,SUN,5.0
65464,"Laredo Detention Facility - Solar 2, 3",CA,35.510942,-119.109941,SUN,3.1
65465,Cinnaminson Landfill Solar,NJ,40.01583,-74.98355,SUN,10.0
65466,Kinsley II Landfill Solar System,NJ,39.79271,-75.11138,SUN,3.8
65467,Pennsauken Brownfield Solar,NJ,39.96307,-75.07949,SUN,12.0
65468,Highland Park Borough Solar,NJ,40.4966,-74.41746,SUN,0.5
65469,Sealed Air Madera Solar Project,CA,36.945582,-120.056016,SUN,3.0
65470,Cummins Whitakers PV Arrays,NC,36.089369,-77.726806,SUN,3.3
65473,"GD Johnson Scituate I, LLC",RI,41.807129,-71.505379,SUN,4.3
65474,"GDIM 1, LLC",RI,41.966678,-71.525993,SUN,9.6
65475,"GDIM 2, LLC",RI,41.967314,-71.519606,SUN,9.6
65476,"GDIM 3, LLC",RI,41.963066,-71.516929,SUN,9.6
65477,"GDIM 4, LLC",RI,41.963066,-71.516929,SUN,9.6
65478,"Green Providence Wind I, LLC",RI,41.789486,-71.384771,WND,1.5
65479,"Green Providence Wind II, LLC",RI,41.786045,-71.385542,WND,3.0
65481,Wilkinson DeFore (Safari Energy),GA,32.8813,-83.3029,SUN,3.0
65482,West Memphis Solar Station,AR,35.15689,-90.310482,SUN,180.0
65483,"Big Cypress Solar, LLC",AR,35.3446,-90.3075,SUN,180.0
65484,Western Plains Wind,KS,39.122,-100.733,WND,2.7
65485,Graniterock Quarry,CA,36.878164,-121.6028,SUN,4.4
65486,Love Lane Solar,NJ,39.471,-75.218,SUN,1.8
65487,"Washington Avenue Solar, LLC",NY,42.821552,-73.949911,SUN,4.6
65495,"Ball Hill Wind Energy, LLC",NY,42.265261,-79.072522,WND,107.5
65496,"Bluestone Wind, LLC",NY,42.111758,-75.457779,WND,111.8
65497,Garden 1 Solar Park,MI,45.796239,-86.534614,SUN,0.9
65498,Garden 2 Solar Park,MI,45.797967,-86.534425,SUN,1.4
65501,Mule Creek Renewable Energy Center,FL,30.110543,-85.397607,SUN,74.9
65502,Beaker,NC,35.597904,-77.609438,SUN,5.0
65503,Belafonte,NC,35.161492,-78.090148,SUN,3.4
65505,Gilead,NC,35.198537,-80.013247,SUN,3.5
65506,Gladstone Farm,NC,35.213491,-79.557136,SUN,5.0
65508,Mendota Rich Dev CSG,IL,41.541339,-89.14808,SUN,2.0
65510,Sierra Pacific Chinese Camp,CA,37.883393,-120.454433,SUN,3.6
65511,25 Mile Creek,OK,36.487,-99.739,WND,250.0
65514,Bear Grove Solar,MN,44.12971,-92.58407,SUN,1.0
65515,Dodge Renewables 1,MN,44.01862,-92.86606,SUN,1.0
65516,Dodge Renewables 2,MN,44.02037,-92.86973,SUN,1.0
65519,Bell Ridge Solar,FL,29.718728,-82.710783,SUN,74.5
65520,Vasquez V CSG,CO,40.231806,-104.79894,SUN,4.0
65521,"Longbow Solar, LLC",TX,29.289809,-95.298609,SUN,78.1
65522,Number Three Wind Project,NY,43.839599,-75.569885,WND,106.0
65523,CA-DGS-California Men's Colony,CA,35.32554,-120.69346,SUN,2.2
65524,CA-DGS- RFP-Correctional Training Fac,CA,36.46767,-121.38462,SUN,1.6
65525,CA-DGS RFP-Salinas Valley State Prison,CA,36.467471,-121.384486,SUN,3.3
65526,CA-DGS RFP-Pleasant Valley State Prison,CA,36.130814,-120.252862,SUN,2.0
65528,CA - Fresno County - Juvenile Hall,CA,36.661113,-119.725975,SUN,2.8
65532,Baldwin (ME),ME,43.79322,-70.75685,SUN,5.0
65533,Augusta,ME,44.36124,-69.79636,SUN,2.5
65534,Monmouth,ME,44.192188,-70.021685,SUN,5.0
65546,Inertia Wind Project,TX,33.186882,-99.595332,WND,301.0
65547,Wedge,NC,35.416191,-77.919201,SUN,5.0
65548,Truman (NC),NC,35.713283,-78.326891,SUN,5.0
65549,Trent River Farm,NC,35.059582,-77.186594,SUN,5.0
65550,Tinker (NC),NC,35.688268,-79.136921,SUN,4.8
65551,Sneads Grove,NC,34.79217,-79.465814,SUN,5.0
65552,Henry Farm,NC,35.859618,-79.577907,SUN,5.0
65553,Kalish Farm Solar,NC,35.308176,-79.720544,SUN,5.0
65554,Kendall Farm,NC,35.850341,-79.555024,SUN,5.0
65555,Peake Road,NC,36.271819,-78.653997,SUN,5.0
65556,Seagrove,NC,35.532427,-79.787634,SUN,4.5
65559,Nolan,MA,42.238649,-73.361617,SUN,1.0
65560,Truck Stop,MA,42.341063,-73.396681,SUN,2.0
65561,South Fork Wind,NY,41.09,-71.13,WND,130.0
65562,Amazon Bakersfield 1 Solar Project,CA,35.446616,-119.05089,SUN,4.3
65563,Robin NJ,NJ,40.19247,-74.56597,SUN,2.2
65564,Calibrant Bakersfield LLC,CA,35.442085,-119.093214,SUN,1.3
65566,Bradford Solar,MA,42.751153,-71.094447,SUN,5.0
65567,Smith Solar Farm,NC,34.775083,-79.558408,SUN,5.0
65568,Google Moffett Park Solar Project,CA,37.405313,-122.017498,SUN,0.9
65569,Gilead Sciences La Verne Rooftop Solar,CA,34.09623,-117.781867,SUN,1.7
65570,West Valley Mission CCD Solar Project,CA,37.264377,-122.006021,SUN,2.7
65571,Verizon Hidden Ridge Solar Project,TX,32.87662,-96.95372,SUN,1.0
65577,Clearwater Wind I,MT,46.81771,-106.378853,WND,365.5
65583,"Richlands Solar, LLC",NC,34.784644,-77.637943,SUN,1.9
65584,"Cruise Solar, LLC",NC,34.69193,-77.543559,SUN,1.9
65585,Whatley Renewables,MA,42.444614,-72.609629,SUN,1.0
65586,Wachusett Solar,MA,42.48392,-71.71081,SUN,2.0
65587,RT32 Westerlo Solar 1,NY,42.44623,-74.01607,SUN,5.0
65592,FPL Saw Palmetto Solar Energy Center,FL,30.419835,-85.441493,SUN,74.5
65593,FPL Cypress Pond Solar,FL,30.4213,-85.44103,SUN,74.5
65594,FPL Etonia Creek,FL,29.76723,-81.77749,SUN,74.5
65595,Hormel CSG Solar,MN,44.953,-95.697,SUN,1.0
65597,"CEC, LLC Westtown B",NY,41.345272,-74.561334,SUN,2.0
65609,Gilcrest Sun CSG,CO,40.293752,-104.806202,SUN,1.8
65610,MO32 (CSG),MD,39.119391,-76.959758,SUN,2.0
65611,MO33 CSG,MD,39.187812,-77.119864,SUN,2.0
65612,Snowden River CSG,MD,39.175364,-76.837373,SUN,1.9
65613,JB-Tobin 2,NY,41.68963,-73.80517,SUN,1.6
65614,Orange Coast College PH2 Solar Project,CA,33.672565,-117.91246,SUN,3.1
65615,CA - Madera USD - Madera South HS,CA,36.95,-120.05,SUN,1.2
65617,BBARWA,CA,34.267795,-116.815428,SUN,1.2
65618,Gunnison Solar,UT,39.16743,-111.80102,SUN,1.5
65619,ER Sand Hill,VT,43.60689,-73.18995,SUN,2.2
65620,100 Lower,NY,41.294,-74.539,SUN,2.0
65621,456 Lower,NY,41.311,-74.522,SUN,1.4
65622,Absegami,NJ,39.48,-74.516,SUN,2.1
65623,Cedar Creek (NJ),NJ,39.551,-74.627,SUN,1.6
65624,Union Springs 40,NY,42.85,-76.65,SUN,5.0
65625,Union Springs 963,NY,42.85,-76.65,SUN,5.0
65626,North Eagle Village Solar,NY,43.05,-75.95,SUN,5.0
65627,Green Lakes Solar,NY,43.05,-75.95,SUN,5.0
65628,Judd Road Solar,NY,43.15,-75.35,SUN,5.0
65629,SR McKellar,TN,35.574169,-88.926606,SUN,70.0
65630,SR Bell Buckle,TN,35.57,-86.46,SUN,35.0
65631,"Pisgah Ridge Solar, LLC",TX,31.896737,-96.467327,SUN,250.0
65632,MN CSG 2019-38 DE LLC,MN,44.316403,-93.894242,SUN,1.0
65636,Dartmouth Farms Solar,MA,41.6628,-71.00347,SUN,2.0
